starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:26:18 2017	1492575978	0	8	9	7
Wed Apr 19 06:26:12 2017	1492575972	0	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	8	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	8	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	7
Wed Apr 19 06:26:10 2017	1492575970	1	8	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	8	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	7
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	7
Wed Apr 19 06:26:08 2017	1492575968	0	8	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	8	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	8	9	7
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	8	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	8	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	8	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	8	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	8	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	7
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	7
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	7
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	8	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	1	8	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	8	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:12 2017	1492575972	1	8	9	7
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:12 2017	1492575972	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	8	9	7
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	8	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	7
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	8	9	7
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	6
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	7
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	7
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	8	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	7
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	7
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	8	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	7
Wed Apr 19 06:26:20 2017	1492575980	1	8	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	9	9	7
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	9	9	7
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	8	9	7
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:21 2017	1492575981	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	8	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	7
Wed Apr 19 06:26:12 2017	1492575972	1	8	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	7
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	8	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	8	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	8	9	7
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	8	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	7
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	7
Wed Apr 19 06:26:13 2017	1492575973	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	7
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	9	9	7
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	8	9	7
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	7
Wed Apr 19 06:26:21 2017	1492575981	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	8	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	9	9	7
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	7
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	7
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	9
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	7
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	7
Wed Apr 19 06:26:18 2017	1492575978	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	7
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	7
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	8	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	1	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	1	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	1	9	9	7
Wed Apr 19 06:26:08 2017	1492575968	1	8	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:18 2017	1492575978	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:08 2017	1492575968	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:15 2017	1492575975	0	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:21 2017	1492575981	1	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:21 2017	1492575981	1	9	9	7
Wed Apr 19 06:26:17 2017	1492575977	1	8	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	0	9	9	7
Wed Apr 19 06:26:11 2017	1492575971	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	1	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	1	9	9	8
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:10 2017	1492575970	1	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:16 2017	1492575976	0	9	9	8
Wed Apr 19 06:26:09 2017	1492575969	1	9	9	8
Wed Apr 19 06:26:20 2017	1492575980	1	9	9	8
Wed Apr 19 06:26:11 2017	1492575971	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	9
Wed Apr 19 06:26:13 2017	1492575973	0	9	9	8
Wed Apr 19 06:26:17 2017	1492575977	0	9	9	8
Wed Apr 19 06:26:14 2017	1492575974	1	9	9	7
Wed Apr 19 06:26:14 2017	1492575974	0	9	9	8
Wed Apr 19 06:26:19 2017	1492575979	0	9	9	8
Wed Apr 19 06:26:12 2017	1492575972	1	9	9	8
